# delta_L(z=0)            delta_SC                  ddelta_SC/ddelta_L
-1.789542383227466615e+00 -6.991003462936117296e-01 1.415912798323472055e-01
-1.786125198839741524e+00 -6.986158656723588933e-01 1.419643924783800526e-01
-1.782713109168094778e+00 -6.981308329055901929e-01 1.423383079148037023e-01
-1.779306107127182068e+00 -6.976452480525439093e-01 1.427130271460052280e-01
-1.775904185642597888e+00 -6.971591111749106950e-01 1.430885511746416983e-01
-1.772507337650858439e+00 -6.966724223368412350e-01 1.434648810016242171e-01
-1.769115556099387421e+00 -6.961851816049520192e-01 1.438420176261033523e-01
-1.765728833946498488e+00 -6.956973890483315603e-01 1.442199620454533149e-01
-1.762347164161382596e+00 -6.952090447385468330e-01 1.445987152552566102e-01
-1.758970539724088455e+00 -6.947201487496499350e-01 1.449782782492874122e-01
-1.755598953625511438e+00 -6.942307011581836385e-01 1.453586520194981024e-01
-1.752232398867374918e+00 -6.937407020431887172e-01 1.457398375560016723e-01
-1.748870868462216510e+00 -6.932501514862097203e-01 1.461218358470561252e-01
-1.745514355433371856e+00 -6.927590495713006336e-01 1.465046478790509588e-01
-1.742162852814959750e+00 -6.922673963850330958e-01 1.468882746364881808e-01
-1.738816353651866375e+00 -6.917751920165005064e-01 1.472727171019695969e-01
-1.735474850999730423e+00 -6.912824365573255747e-01 1.476579762561793518e-01
-1.732138337924926663e+00 -6.907891301016673147e-01 1.480440530778664165e-01
-1.728806807504552623e+00 -6.902952727462250415e-01 1.484309485438335130e-01
-1.725480252826411265e+00 -6.898008645902471425e-01 1.488186636289164366e-01
-1.722158666988997666e+00 -6.893059057355359620e-01 1.492071993059703172e-01
-1.718842043101481254e+00 -6.888103962864549068e-01 1.495965565458524937e-01
-1.715530374283693371e+00 -6.883143363499338863e-01 1.499867363174078039e-01
-1.712223653666110401e+00 -6.878177260354765288e-01 1.503777395874512368e-01
-1.708921874389838891e+00 -6.873205654551659549e-01 1.507695673207525011e-01
-1.705625029606601339e+00 -6.868228547236707726e-01 1.511622204800201485e-01
-1.702333112478719324e+00 -6.863245939582525157e-01 1.515557000258834219e-01
-1.699046116179100174e+00 -6.858257832787708619e-01 1.519500069168786549e-01
-1.695764033891220768e+00 -6.853264228076902942e-01 1.523451421094310365e-01
-1.692486858809113093e+00 -6.848265126700866512e-01 1.527411065578395399e-01
-1.689214584137349373e+00 -6.843260529936527892e-01 1.531379012142588814e-01
-1.685947203091025637e+00 -6.838250439087052435e-01 1.535355270286854201e-01
-1.682684708895749504e+00 -6.833234855481913339e-01 1.539339849489382572e-01
-1.679427094787621533e+00 -6.828213780476934947e-01 1.543332759206446914e-01
-1.676174354013224344e+00 -6.823187215454380450e-01 1.547334008872222055e-01
-1.672926479829604407e+00 -6.818155161822985200e-01 1.551343607898634791e-01
-1.669683465504259168e+00 -6.813117621018052184e-01 1.555361565675180691e-01
-1.666445304315121057e+00 -6.808074594501488663e-01 1.559387891568766449e-01
-1.663211989550543501e+00 -6.803026083761876119e-01 1.563422594923548903e-01
-1.659983514509284941e+00 -6.797972090314550186e-01 1.567465685060748792e-01
-1.656759872500495945e+00 -6.792912615701629520e-01 1.571517171278502822e-01
-1.653541056843702117e+00 -6.787847661492110163e-01 1.575577062851691579e-01
-1.650327060868791440e+00 -6.782777229281911069e-01 1.579645369031761615e-01
-1.647117877915998507e+00 -6.777701320693942932e-01 1.583722099046555587e-01
-1.643913501335889871e+00 -6.772619937378165922e-01 1.587807262100168482e-01
-1.640713924489348718e+00 -6.767533081011656293e-01 1.591900867372741668e-01
-1.637519140747562219e+00 -6.762440753298671892e-01 1.596002924020319402e-01
-1.634329143492005088e+00 -6.757342955970706555e-01 1.600113441174662865e-01
-1.631143926114425158e+00 -6.752239690786552284e-01 1.604232427943101946e-01
-1.627963482016830055e+00 -6.747130959532372518e-01 1.608359893408327634e-01
-1.624787804611470765e+00 -6.742016764021758757e-01 1.612495846628252683e-01
-1.621616887320828981e+00 -6.736897106095778298e-01 1.616640296635839247e-01
-1.618450723577601114e+00 -6.731771987623069720e-01 1.620793252438888221e-01
-1.615289306824684079e+00 -6.726641410499869522e-01 1.624954723019926273e-01
-1.612132630515161980e+00 -6.721505376650096508e-01 1.629124717335968253e-01
-1.608980688112290336e+00 -6.716363888025407292e-01 1.633303244318407565e-01
-1.605833473089481434e+00 -6.711216946605254030e-01 1.637490312872795228e-01
-1.602690978930291887e+00 -6.706064554396959920e-01 1.641685931878679727e-01
-1.599553199128406655e+00 -6.700906713435759166e-01 1.645890110189452693e-01
-1.596420127187622828e+00 -6.695743425784888014e-01 1.650102856632125747e-01
-1.593291756621840971e+00 -6.690574693535614736e-01 1.654324180007223088e-01
-1.590168080955044472e+00 -6.685400518807325110e-01 1.658554089088548622e-01
-1.587049093721289106e+00 -6.680220903747581263e-01 1.662792592623017762e-01
-1.583934788464687937e+00 -6.675035850532164972e-01 1.667039699330528091e-01
-1.580825158739395553e+00 -6.669845361365167591e-01 1.671295417903719549e-01
-1.577720198109596739e+00 -6.664649438479026688e-01 1.675559757007840378e-01
-1.574619900149489826e+00 -6.659448084134600432e-01 1.679832725280559214e-01
-1.571524258443272482e+00 -6.654241300621228650e-01 1.684114331331777736e-01
-1.568433266585129493e+00 -6.649029090256792784e-01 1.688404583743454146e-01
-1.565346918179217228e+00 -6.643811455387775844e-01 1.692703491069442734e-01
-1.562265206839649423e+00 -6.638588398389323464e-01 1.697011061835293211e-01
-1.559188126190483192e+00 -6.633359921665309411e-01 1.701327304538088891e-01
-1.556115669865706597e+00 -6.628126027648391094e-01 1.705652227646252683e-01
-1.553047831509221099e+00 -6.622886718800073957e-01 1.709985839599384716e-01
-1.549984604774830688e+00 -6.617641997610774762e-01 1.714328148808056396e-01
-1.546925983326226994e+00 -6.612391866599880430e-01 1.718679163653658304e-01
-1.543871960836974200e+00 -6.607136328315807994e-01 1.723038892488200358e-01
-1.540822530990496597e+00 -6.601875385336068991e-01 1.727407343634130010e-01
-1.537777687480064159e+00 -6.596609040267319424e-01 1.731784525384182094e-01
-1.534737424008776774e+00 -6.591337295745443026e-01 1.736170446001143453e-01
-1.531701734289554695e+00 -6.586060154435584568e-01 1.740565113717726931e-01
-1.528670612045119226e+00 -6.580777619032232018e-01 1.744968536736341280e-01
-1.525644051007982949e+00 -6.575489692259273156e-01 1.749380723228931567e-01
-1.522622044920434625e+00 -6.570196376870038879e-01 1.753801681336810692e-01
-1.519604587534524098e+00 -6.564897675647395348e-01 1.758231419170436793e-01
-1.516591672612050745e+00 -6.559593591403769519e-01 1.762669944809268641e-01
-1.513583293924548379e+00 -6.554284126981242409e-01 1.767117266301549972e-01
-1.510579445253270814e+00 -6.548969285251577954e-01 1.771573391664152397e-01
-1.507580120389180101e+00 -6.543649069116308503e-01 1.776038328882378614e-01
-1.504585313132931201e+00 -6.538323481506784773e-01 1.780512085909769504e-01
-1.501595017294858447e+00 -6.532992525384235805e-01 1.784994670667917060e-01
-1.498609226694962437e+00 -6.527656203739826690e-01 1.789486091046305349e-01
-1.495627935162896271e+00 -6.522314519594728521e-01 1.793986354902095404e-01
-1.492651136537951784e+00 -6.516967476000163906e-01 1.798495470059953416e-01
-1.489678824669046664e+00 -6.511615076037474692e-01 1.803013444311871716e-01
-1.486710993414708026e+00 -6.506257322818191913e-01 1.807540285416947001e-01
-1.483747636643062640e+00 -6.500894219484076864e-01 1.812076001101224632e-01
-1.480788748231821828e+00 -6.495525769207184386e-01 1.816620599057523211e-01
-1.477834322068266593e+00 -6.490151975189932809e-01 1.821174086945205883e-01
-1.474884352049236069e+00 -6.484772840665160576e-01 1.825736472390012133e-01
-1.471938832081113535e+00 -6.479388368896178418e-01 1.830307762983875985e-01
-1.468997756079811978e+00 -6.473998563176830423e-01 1.834887966284737271e-01
-1.466061117970761662e+00 -6.468603426831560643e-01 1.839477089816331512e-01
-1.463128911688896583e+00 -6.463202963215463059e-01 1.844075141068025614e-01
-1.460201131178640255e+00 -6.457797175714348192e-01 1.848682127494615246e-01
-1.457277770393893501e+00 -6.452386067744795284e-01 1.853298056516137216e-01
-1.454358823298020242e+00 -6.446969642754215579e-01 1.857922935517675456e-01
-1.451444283863835283e+00 -6.441547904220912280e-01 1.862556771849176451e-01
-1.448534146073588547e+00 -6.436120855654136053e-01 1.867199572825260223e-01
-1.445628403918954863e+00 -6.430688500594137214e-01 1.871851345725018545e-01
-1.442727051401017757e+00 -6.425250842612248992e-01 1.876512097791822598e-01
-1.439830082530259237e+00 -6.419807885310906403e-01 1.881181836233160598e-01
-1.436937491326543581e+00 -6.414359632323745064e-01 1.885860568220397715e-01
-1.434049271819106242e+00 -6.408906087315633382e-01 1.890548300888627020e-01
-1.431165418046539406e+00 -6.403447253982739173e-01 1.895245041336438563e-01
-1.428285924056779788e+00 -6.397983136052586284e-01 1.899950796625775040e-01
-1.425410783907094636e+00 -6.392513737284113429e-01 1.904665573781689769e-01
-1.422539991664069081e+00 -6.387039061467734147e-01 1.909389379792173769e-01
-1.419673541403592143e+00 -6.381559112425394531e-01 1.914122221607963692e-01
-1.416811427210845409e+00 -6.376073894010620968e-01 1.918864106142354753e-01
-1.413953643180288156e+00 -6.370583410108594524e-01 1.923615040270986454e-01
-1.411100183415645803e+00 -6.365087664636190912e-01 1.928375030831665227e-01
-1.408251042029895261e+00 -6.359586661542053765e-01 1.933144084624158487e-01
-1.405406213145252714e+00 -6.354080404806642379e-01 1.937922208410004510e-01
-1.402565690893161410e+00 -6.348568898442290553e-01 1.942709408912310365e-01
-1.399729469414277450e+00 -6.343052146493262100e-01 1.947505692815584000e-01
-1.396897542858457353e+00 -6.337530153035817460e-01 1.952311066765489156e-01
-1.394069905384745178e+00 -6.332002922178253668e-01 1.957125537368697710e-01
-1.391246551161359202e+00 -6.326470458060977631e-01 1.961949111192655970e-01
-1.388427474365679481e+00 -6.320932764856554975e-01 1.966781794765417590e-01
-1.385612669184235424e+00 -6.315389846769762228e-01 1.971623594575424576e-01
-1.382802129812691350e+00 -6.309841708037655650e-01 1.976474517071317161e-01
-1.379995850455834727e+00 -6.304288352929618977e-01 1.981334568661742845e-01
-1.377193825327563959e+00 -6.298729785747413379e-01 1.986203755715151009e-01
-1.374396048650874391e+00 -6.293166010825252954e-01 1.991082084559596954e-01
-1.371602514657845662e+00 -6.287597032529843588e-01 1.995969561482544563e-01
-1.368813217589630371e+00 -6.282022855260444016e-01 2.000866192730664239e-01
-1.366028151696439430e+00 -6.276443483448921334e-01 2.005771984509646111e-01
-1.363247311237529846e+00 -6.270858921559809840e-01 2.010686942983976044e-01
-1.360470690481193179e+00 -6.265269174090362103e-01 2.015611074276767722e-01
-1.357698283704741993e+00 -6.259674245570607809e-01 2.020544384469545318e-01
-1.354930085194496314e+00 -6.254074140563411488e-01 2.025486879602027002e-01
-1.352166089245773195e+00 -6.248468863664515816e-01 2.030438565671977280e-01
-1.349406290162871835e+00 -6.242858419502609335e-01 2.035399448634945818e-01
-1.346650682259061815e+00 -6.237242812739380859e-01 2.040369534404112006e-01
-1.343899259856571771e+00 -6.231622048069562769e-01 2.045348828850055423e-01
-1.341152017286574738e+00 -6.225996130220998737e-01 2.050337337800579307e-01
-1.338408948889176608e+00 -6.220365063954689244e-01 2.055335067040492958e-01
-1.335670049013404359e+00 -6.214728854064857089e-01 2.060342022311404120e-01
-1.332935312017192064e+00 -6.209087505378986238e-01 2.065358209311544957e-01
-1.330204732267369128e+00 -6.203441022757887335e-01 2.070383633695545011e-01
-1.327478304139647847e+00 -6.197789411095750989e-01 2.075418301074236360e-01
-1.324756022018611645e+00 -6.192132675320196622e-01 2.080462217014461546e-01
-1.322037880297700640e+00 -6.186470820392331316e-01 2.085515387038851809e-01
-1.319323873379201206e+00 -6.180803851306801988e-01 2.090577816625641128e-01
-1.316613995674233539e+00 -6.175131773091846465e-01 2.095649511208465265e-01
-1.313908241602737004e+00 -6.169454590809347883e-01 2.100730476176138894e-01
-1.311206605593460806e+00 -6.163772309554895745e-01 2.105820716872472964e-01
-1.308509082083949782e+00 -6.158084934457825899e-01 2.110920238596055432e-01
-1.305815665520532853e+00 -6.152392470681280479e-01 2.116029046600075014e-01
-1.303126350358309926e+00 -6.146694923422262313e-01 2.121147146092076663e-01
-1.300441131061140565e+00 -6.140992297911691544e-01 2.126274542233791420e-01
-1.297760002101631338e+00 -6.135284599414438933e-01 2.131411240140919094e-01
-1.295082957961122938e+00 -6.129571833229408018e-01 2.136557244882925644e-01
-1.292409993129679524e+00 -6.123854004689562869e-01 2.141712561482825294e-01
-1.289741102106074955e+00 -6.118131119161984710e-01 2.146877194917018172e-01
-1.287076279397781686e+00 -6.112403182047938532e-01 2.152051150115035227e-01
-1.284415519520957227e+00 -6.106670198782910841e-01 2.157234431959345333e-01
-1.281758817000434592e+00 -6.100932174836664057e-01 2.162427045285184590e-01
-1.279106166369706754e+00 -6.095189115713288697e-01 2.167628994880316518e-01
-1.276457562170917548e+00 -6.089441026951258884e-01 2.172840285484829714e-01
-1.273812998954847675e+00 -6.083687914123481200e-01 2.178060921790940241e-01
-1.271172471280903604e+00 -6.077929782837342421e-01 2.183290908442792333e-01
-1.268535973717105358e+00 -6.072166638734765032e-01 2.188530250036229141e-01
-1.265903500840074303e+00 -6.066398487492252745e-01 2.193778951118624809e-01
-1.263275047235020709e+00 -6.060625334820952670e-01 2.199037016188630511e-01
-1.260650607495732656e+00 -6.054847186466696396e-01 2.204304449696001533e-01
-1.258030176224563812e+00 -6.049064048210048838e-01 2.209581256041390773e-01
-1.255413748032420784e+00 -6.043275925866361531e-01 2.214867439576118091e-01
-1.252801317538752901e+00 -6.037482825285828136e-01 2.220163004602000723e-01
-1.250192879371537114e+00 -6.031684752353527745e-01 2.225467955371102646e-01
-1.247588428167270225e+00 -6.025881712989478167e-01 2.230782296085554728e-01
-1.244987958570953346e+00 -6.020073713148680339e-01 2.236106030897341557e-01
-1.242391465236082349e+00 -6.014260758821177166e-01 2.241439163908097998e-01
-1.239798942824635208e+00 -6.008442856032092383e-01 2.246781699168904634e-01
-1.237210386007059792e+00 -6.002620010841690501e-01 2.252133640680052118e-01
-1.234625789462262535e+00 -5.996792229345411229e-01 2.257494992390879363e-01
-1.232045147877597113e+00 -5.990959517673942747e-01 2.262865758199512356e-01
-1.229468455948852235e+00 -5.985121881993233917e-01 2.268245941952720668e-01
-1.226895708380238759e+00 -5.979279328504585322e-01 2.273635547445646554e-01
-1.224326899884379927e+00 -5.973431863444662593e-01 2.279034578421628154e-01
-1.221762025182298705e+00 -5.967579493085561904e-01 2.284443038572001039e-01
-1.219201079003405574e+00 -5.961722223734856607e-01 2.289860931535848687e-01
-1.216644056085488090e+00 -5.955860061735642752e-01 2.295288260899850663e-01
-1.214090951174698230e+00 -5.949993013466583491e-01 2.300725030198022825e-01
-1.211541759025541065e+00 -5.944121085341964594e-01 2.306171242911537189e-01
-1.208996474400862775e+00 -5.938244283811737745e-01 2.311626902468509048e-01
-1.206455092071839985e+00 -5.932362615361559399e-01 2.317092012243776311e-01
-1.203917606817967334e+00 -5.926476086512858510e-01 2.322566575558709101e-01
-1.201384013427046371e+00 -5.920584703822863171e-01 2.328050595680968005e-01
-1.198854306695173344e+00 -5.914688473884650577e-01 2.333544075824353914e-01
-1.196328481426728763e+00 -5.908787403327211418e-01 2.339047019148536299e-01
-1.193806532434364298e+00 -5.902881498815470973e-01 2.344559428758858921e-01
-1.191288454538993680e+00 -5.896970767050353501e-01 2.350081307706177181e-01
-1.188774242569778483e+00 -5.891055214768814441e-01 2.355612658986581953e-01
-1.186263891364118361e+00 -5.885134848743902580e-01 2.361153485541226948e-01
-1.183757395767639720e+00 -5.879209675784788924e-01 2.366703790256122764e-01
-1.181254750634183059e+00 -5.873279702736828867e-01 2.372263575961905402e-01
-1.178755950825792542e+00 -5.867344936481586615e-01 2.377832845433640596e-01
-1.176260991212704443e+00 -5.861405383936901803e-01 2.383411601390621748e-01
-1.173769866673335827e+00 -5.855461052056916138e-01 2.388999846496135948e-01
-1.171282572094272334e+00 -5.849511947832135572e-01 2.394597583357268855e-01
-1.168799102370258636e+00 -5.843558078289459168e-01 2.400204814524704022e-01
-1.166319452404185775e+00 -5.837599450492231279e-01 2.405821542492500020e-01
-1.163843617107079176e+00 -5.831636071540289290e-01 2.411447769697862564e-01
-1.161371591398089320e+00 -5.825667948569994703e-01 2.417083498520987417e-01
-1.158903370204479755e+00 -5.819695088754287537e-01 2.422728731284792270e-01
-1.156438948461614213e+00 -5.813717499302731850e-01 2.428383470254738830e-01
